9	bene più
2	bene tanto
2	beninteso
1	biancaneve
1	blandamente
1	blocco
2	boiardi
1	boleskine
1	bonsai
5	border
1	borghesissimo
1	bove
1	br
3	brav'
16	breve
1	breviario
1	britannicissimo
1	bugatti
1	bugiette
1	buonasera
1	burgundi
9	c'
1	café
4	cagnone
1	cajun
1	calcolatissimo
1	calibratissimo
2	califfato
1	cambio'
1	cambio-in-più
1	camion-morgue
1	capacità-stavolta
1	capanna-tempio
1	caparbiamente
1	capicorrente
1	car
2	caronte
1	casino
1	casino-quasi
1	caso
1	castelletto
1	casto
1	casualmente
1	catasto
3	cattolicissimo
1	ca’
2	celebratissimo
1	centaur
1	centocinquantesimo
1	centoquarantadue
1	centotrentacinque
1	centoventiquattro
1	centro-non
8	certain
6	certamente
1	certamente anche
1	certamente meno
1	certamente non
1969	certo
1	certo ben
1	certo fair
1	chacchieratissimo
3	chetichella
1	chiaro
3	chissà
1	chiusissimo
1	chére
1	cinema-teatro
1	cinicamente
1	cinquantaciqnue
3	cinquantaquattro
1	cinquantasettesima
1	cinquantasettesimo
1	cinquant’
1	cinquecentocinquantesimo
4	cioè
1	cioè anche
1	cioè non
29	circa
3	circolo
2	circuito
3	ciuchino
2	civilmente
2	clamorosamente
1	clinicamente
1	cocciante
2	cogolo
2	collaudatissimo
1	collauditissimo
1	collega-concorrente
17	colore-non
1	comandanti
160	come
1	come sempre
1	comico-non
1	commentatissimo
1	commercialissimo
1	common
1	comodamente
1	compitissimo
1	complemento
5	complessivamente
1	complesso
8	completamente
1	completamente fuori
2	compìto
5	comunemente
5	comunissimo
4	comunque
1	conclave
1	concorso
1	confronto-scontro
1	coniglio
1	consacratissimo
1	consapevolmente
7	conseguentemente
1	consulta contro
1	contemporaneamente
1	contenutissimo
2	contestualmente
1	contratto-non
36	contro
1	convento
1	coordinatore-quasi
1	copie-non
1	copogruppo
1	coppia-non
2	corpo
3	corporate
2	corrente
11	corso
3	corteggiatissimo
43	corto
13	cosi
1	cosi gia'
4	cosi'
4	costituente
1	costituzionalissimo
1	costituzionalmente
230	così
1	così forte
2	così poco
3	così tanto
1	così vistosto
1	cotonatissimo
1	cotè
1	coupè
2	court
1	crecente
4	crisis
1	criticatissimo
1	crocifisso
1	crudelmente
1	cto
1	culto
1	cultura-non
3	culture
1	curdi
8	dalai
1	dall’
1	dalì
1	danesino
2	dapprima
1	davanti
1	davanti altrettanto
18	davvero
8	decisamente
2	decisamente più
2	definitivamente
1	democrazia-non
4	dentro
1	departamento
1	deprecatissimo
1	desiré
1	deutsche sotto
1	de’
1	diametralmente
1	diario
1	diavolo
1	dibattutissimo
2	dichiaratamente
1	diciottesima
2	dico-no
1	dieci-quindi
4	diessino
37	dietro
2	difficilmente
1	dimis
1	dinamicissimo
3	dipresso
4	direttamente
15	diritto
1	diritto come
1	diritto costituzionalmente
1	diritto talmente
1	dis
1	discesa-non
1	discrsto
2	disperatamente
3	diversamente
1	divinamente
1	divine
1	divino
1	dj-non
5	dodicesima
1	dolo
77	domani
2	domani anche
1	domani grazie
2	domani non
1	domani più
1	domani prima
1	domani sempre
76	dopo
2	dopo anche
1	dopo incontro
2	dopo più
1	dopo quanto
1	doppiamente
1	dosso
9	dove
1	dovizioso
2	ds
1	due-quattro
28	due-tre
1	duecentotrentaquattro
1	duemilaventitrè
11	dunque
1	dunque davvero
2	d’
2	ebreo-non
5	eccessivamente
1	eccetera
1	eccetto
1	eccezionalmente
1	eccitatissimo
6	ecco
2	eccolo
2	economicamente
1	economicissimo
1	editto
1	educatissimo
2	effettivamente
1	efficentissimo
3	egualmente
1	enclosure
1	ende-mica
3	enormemente
1	entro-fuori
2	eppure
2	equamente
8	eroe-non
4	erroneamente
1	esageratamente
1	esauritissimo
3	esclusivamente
1	esperien
1	esplicitamente
1	essenzialmente
7	estremamente
2	eter-no
3	eternamente
1	etnicamente
6	eventualmente
1	ever
1	evocatissimo
2	executive
290	fa
1	fa così
1	fa generalmente
2	fa non
4	fa più
3	fa qui
1	fa sempre
1	fabbriche-cacciavite
1	facilmente
1	faentino
16	fair
1	fallocraticissimo
1	fantasiosa-ma-non-troppo
1	fatiscente
1	feddayin
1	felicemente
1	fenomeno
1	fermamente
1	fervidamente
2	fiamma
1	fiamma come
1	fieramente
2	filippine
1	filmaker
1	filosofia-non
45	fin
1	fin troppo
6	finalmente
12	fino
15	finora
3	fischiatissimo
1	fisicamente
1	fisicamente più
1	fisso
1	flegetonte
1	flow-mo
2	fondamentalmente
1	formalmente
1	formalmente non
55	forse
1	forse gia'
1	forse piu
1	forse troppo
1203	forte
5	fortemente
1	fotografatissimo
1	fottutissimo
1	fra'
1	fran
1	freschissimo
1	frontalmente
1839	fuori
1	fuori-dentro
1	future
1	gattina
1	gattoni
1	gavia
3	gender
1	generalmente
2	generalmente più
3	genere-non
1	genericamente
1	geneticamente
1	geologicamente
1	germani più
1	geschichte
1	ghetto
44	gia'
6	gia' piu'
1	gialloblù
1	giassera
1	gigante
29	gioventu'
1	gioventu' numericamente
1	gioventu' più
285	gioventù
1	gioventù meno
1	gioventù più
1	gioventù qui
1	gioventù sì
3	giovin
1	giu'
1	giudizio-non
1	giunte
1	giurì
4	giustamente
1	give
1348	già
3	già ben
1	già detto-già
4	già forte
4	già lento
1	già mediocrissimo
1	già molto
1	già non
1	già pigiatissimo
1	già piu
65	già più
3	già poco
1	già sempre
1	già sicuro
1	già sufficientemente
2	già tanto
1	già tristemente
9	giù
6	goal-non
1	goa’
1	goggi
3	gol-non
1	governissimo
1	governo-non
1	granarolo
1	granzi
13	gratis
2	gravemente
329	grazie
1	grazie generosamente
1	grazie già
1	grazie posteriormente
2	grazie via
1	gremitissimo
1	groove molto
3	guerra-non
1	hate
2	horror
1	huis
12	i-mo
85	ieri
1	illegalmente
2	immediatamente
12	immensamente
2	imminente
1	impeccabilmente
1	improbabilissimo
3	improvvisamente
5	inaspettatamente
1	incessantemente
16	incirca
1	income
1	incomprensibilè
1	incontrario
2	incontro
4	incredibilmente
1	indecisi-non
79	indietro
1	inevitabilmente
1	infante
9	infatti
1	infatti proprio
2	infine
38	infinitamente
1	infinitesimamente
1	inflazionatissimo
1	ingiu'
6	ingiù
2	ingiù anche
2	ini-qua
6	inizialmente
2	innanzitutto
1	innegabilmente
5	inoltre
23	insieme
1	insieme così
1	insieme ovviamente
1	insieme più
1	insieme potenzialmente
1	insolito
9	insù
1	insù anche
2	intanto
1	intellettualmente
6	interamente
1	interferometro
2	intergruppo
2	intervento
12	intorno
3	invano
31	invece
1	invece decisamente
1	invero
2	invidiatissimo
3	involontariamente
1	ippoloco
1	irrevocabilmente
3	irrimediabilmente
1	ispettorato
1	istantaneamente
1	istesso
1	istituzionalmente
1	jesino
1	jugoslavia
1	jundishapur
2	k-mo
1	kilowattora
1	la'
1	landi
1	langur
8	larghissimo
1	lato
1	laurenzi
1	lavoro-non
1	legalmente
1	legame-non
2	leggermente
1	lentamente
1	leoncino
2	letteralmente
2	liberamente
1	libro-non
1	lievemente
1	litigioso
4	live
1	livello'
1	localita' più
1	lodatissimo
1	logica-non
1	loma
53	lontanissimo
1	lor
1	loschissimo
2	love
6	lungamente
21	lungi
651	lungo
1	lungometraggi-non
1	luoghi-non
6	luogo-non
1	luogotenente
1	là
1	lè
5	lì
1	l’
1	macchinosissimo
8	magari
8	maggiormente
1	maglio
1	magnificamente
316	mai
22	mai abbastanza
1	mai assai
1	mai fuori
1	mai mai
3	mai più
1	mai prima
1	mai realmente
1	mai sufficientemente
1	mai tanto
51	mai troppo
1	majior
18	malamente
100	male
1	male così
1	male oltre
1	male spesso
1	malfatti
3	manovra-bis
1	marcatamente
2	marine
1	marito
1	masai
1	massimamente
1	master’
1	materie-non
1	matrimonio-perfino
1	mattinata-primo
1	mattissimo
1	mattone-bene
4	max
1	mazzette
1	medesi-mo
1	mediamente
1	medico-non
776	meglio
3	meglio anche
1	meglio come
1	meglio dietro
4	meglio finora
2	meglio gioventu'
11	meglio gioventù
1	meglio mai
4	meglio piu'
7	meglio più
1	meglio solo
1	meglio soprattutto
2	meglio su
1	menceyato
2249	meno
1	meno accuratamente
1	meno altrettanto
1	meno apparentemente
1	meno domani
2	meno fuori
1	meno male
2	meno meno
2	meno molto
2	meno non
2	meno parzialmente
2	meno peggio
1	meno più
1	meno poi
1	meno quarantatrè
1	meno sopra
1	meno trentatrè
1	meno universalmente
1	meno via
1	mentalmente
1	meramente
1	meticolosamente
1	mezzi-sangue
102	mezzo
1	mezzo assai
1	mezzo perfettamente
1	mezzo su
1	mezzora
5	mica
1	microcasino
1	microwave
1	miglioratissimo
1	migliort
3	milanesissimo
1	minimamente
2	minor
1	minor male
1	minuto-poi
1	miopissimo
1	mission
1	misure più
1	mma
75	mo
8	mo'
1	modenesissimo
4	moderatamente
1	modern
1	modernamente
1	mogliettina
1	moldavia
1	molo
368	molto
9	molto più
2	molto poco
1	molto spesso
1	moralmente
1	morave
1	mosche
1	mountain
1	move
1	movimentatissimo
8	movimento
1	movimento-non
1	msi-fiamma
1	mummundrai
1	murazzi
1	museo-non
1	musulmani
1	mystère
1	mò
2	n-mo
1	napoli-bene
1	naturalmente
1	natuzzi
1	nave/soltanto
1	navigatissimo
2	naviglio
1	nazional-cattolicesimo
2	neanche
1	necessariamente
4	nemmeno
1	nemmeno troppo
1	neosignora
8	neppure
1	nettamente
1	networks
21	niente
1	nipotino
1	nippo
60	nn
1313	no
1	no chiaramente
1	no così
1	no oggi
1	no troppo
1	no-ads
1	nogai
1	nolberto
45524	non
4	non abbastanza
2	non altrettanto
1	non ancor
59	non ancora
1	non batté
1	non bene
1	non c'
12	non certo
1	non direttamente
1	non fumatori-non
1	non gremitissimo
1	non lontano
3	non mai
3	non meglio
13	non meno
8	non molto
1	non piano
3	non piu'
70	non più
10	non poco
1	non politicamente
1	non proprio
4	non sempre
7	non solo
2	non strettamente
1	non tanto
5	non troppo
1	non-ancora
1	non-mente
2	normalmente
1	nostrecontro
3	notevolmente
1	notizie-non
1	notoriamente
1	novantaquattro
3	nove
1	nsotro
2	nuovamente
10	obbligatoriamente
52	oggi
1	oggi così
1	oggi non
1	oggi più
11	okay
62	oltre
1	oltre mezzo
1	oltrepo
3	olympique
1	onnipotente
1	onorevolissimo
1	onorio
1	opportunamente
51	or
262	ora
1	ora anche
2	ora avanti
1	ora cosi
2	ora fa
7	ora ieri
9	ora niente
1	ora oggi
5	ora più
7	ora poi
9	ora prima
2	ora soltanto
8	ora tanto
1	ora troppo
40	oramai
2	oramai ben
1	orcomeno
1	originariamente
692	ormai
1	ormai abitualmente
1	ormai apertamente
4	ormai ben
1	ormai fuori
1	ormai già
1	ormai lontanissimo
6	ormai lontano
1	ormai lungamente
1	ormai non
1	ormai piu
6	ormai più
9	ormai poco
9	ormai quasi
2	ormai sicuro
2	ormai solo
1	ormai tanto
1	ormai terminalmente
1	ormai tragicamente
1	ormai tristemente
1	ormai troppo
3	ormai ufficialmente
1	ormai universalmente
4	ormai vicino
1	orologio-non
1	oronte
4	orso-non
1	ostinatamente
1	ottantaquattro
1	ottantatre
1	ottoceno
5	out
3	ove
2	ovviamente
1	paesaggio-non
1	pagatissimo
1	pagine
2	palesemente
1	pannolini-fa
1	pantaloncino
1	papato
7	parecchio
1	parroco
7	particolarissimo
6	particolarmente
2	partito-non
3	parzialmente
1	pasdaran
1	pausora
12	peggio
12	peggio mai
1	peggio proprio
1	penalmente
3	peraltro
1	peraltro già
7	perché
1	perché contro
1	perché non
1	perché solo
1	perciò proprio
3	perelà
1	perennemente
2	perennemente fuori
7	perfettamente
5	perfino
1	pergamente
2	perimetro-anche
2	pero'
4	persino
1	persona-non
1	personaggi-non
14	però
1	peshmerga
1	piacentino
26	piano
1	piccioncino
1	piemonte-infatti
2	pienamente
1	pieno
1	pietatis
129	piu
1	piu avanti
1	piu meglio
7	piu presto
1491	piu'
49	piu' presto
6	piu' sicuro
3	piu' tardi
2	piu' via
19	piuttosto
27875	più
1	più abbastanza
1	più alquanto
87	più alto
2	più anche
1	più aperto
1	più apparentemente
4	più avanti
23	più basso
6	più ben
1	più brevemente
1	più capillarmente
2	più chiaramente
1	più coerentemente
1	più come
2	più comunemente
1	più comunque
1	più curiosamente
1	più direttamente
1	più discretamente
1	più esattamente
4	più fa
1	più fedelmente
34	più forte
1	più fortemente
1	più frequentemente
9	più fuori
2	più genuinamente
3	più già
1	più ideologicamente
1	più incredibilmente
1	più indicibilmente
1	più involontariamente
1	più lentamente
15	più lento
4	più liberamente
22	più lontano
1	più lungi
9	più lungo
2	più male
1	più marcatamente
2	più meglio
2	più meno
1	più meramente
1	più militarmente
1	più moralmente
1	più naturalmente
1	più nettamente
1	più no
6	più non
2	più oggi
1	più ormai
2	più però
1	più piano
1	più più
1	più politicamente
1	più possibilmente
835	più presto
1	più prima
1	più probabilmente
2	più proprio
1	più pur
38	più pure
1	più quando
28	più rapidamente
2	più recentemente
1	più rumorosamente
1	più saldamente
1	più schiettamente
2	più semplicemente
1	più serenamente
123	più sicuro
1	più simpaticamente
1	più socialmente
1	più solamente
8	più solo
3	più soltanto
1	più sostanzialmente
1	più sotto
1	più speditamente
12	più spesso
1	più squisitamente
1	più storicamente
1	più su
1	più succintamente
1	più sì
168	più tardi
1	più tranquillamente
2	più trasparentemente
1	più tristemente
5	più velocemente
3	più veramente
1	più vergognosamente
4	più via
64	più vicino
1	più volgarmente
1	più-o-meno
118	piú
1	piú presto
1	piú pure
1	place
1	po
4246	po'
28	po' anche
1	po' arbitrariamente
1	po' avanti
1	po' bruscamente
1	po' brutalmente
1	po' burocraticamente
1	po' candidamente
14	po' come
1	po' confusamente
2	po' controcorrente
6	po' dappertutto
1	po' deterministicamente
1	po' dopo
10	po' dovunque
1	po' enigmaticamente
1	po' finalmente
24	po' fuori
7	po' indietro
1	po' inronicamente
1	po' intellettualmente
1	po' irrimediabilmente
1	po' lungo
3	po' male
1	po' maliziosamente
16	po' meglio
261	po' meno
1	po' misteriosamente
1	po' musicalmente
1	po' niente
1	po' oltre
11	po' ovunque
1	po' passivamente
1	po' peggio
4	po' perché
1	po' perfino
237	po' più
6	po' poco
1	po' polemicamente
2	po' pomposamente
1	po' provocatoriamente
1	po' sempre
2	po' solo
3	po' sotto
1	po' strumentalmente
1	po' su
1	po' subdolamente
1	po' superficialmente
1	po' tardi
1	po' temerariamente
160	po' troppo
1	po' via
2	pochissimo
262	poco
1	poco ambìto
2	poco anche
1	poco come
1	poco lungo
1	poco meno
12	poco più
1	poco prima
1	poesie-non
39	poi
1	poi su
1	poleis
16	politicamente
1	pomeriggio-sera
1	positivamente
1	possesso
3	potenzialmente
1	pozzo-non
4	praticamente
1	praticamente sicuro
1	praticissimo
1	pre
1	preambolo fuori
11	precedentemente
1	precendete
2	precente
1	precisazione.l’
1	prefetto
1	prematuramente
1	presenza-non
1	preside-non
1	presidente-facente
3	pressoche'
90	pressoché
7	presto
2	prettamente
7	prevalentemente
5	pri-mo
1	pria
74	prim'
5866	prima
4	prima anche
1	prima appena
2	prima come
1	prima costituzione-cioè
1	prima domani
1	prima essenzialmente
26	prima fa
5	prima fuori
2	prima già
1	prima grandemente
1	prima ieri
1	prima infatti
1	prima interamente
4	prima mai
4	prima molto
1	prima no
5	prima non
7	prima ora
1	prima ormai
2	prima più
9	prima prima
1	prima quindi
3	prima solo
3	principalmente
1	principio
3	privatissimo
1	probabilmente
1	probabimente
1	procedura-non
2	processo
2	procure
4	professionalmente
1	profondamente
1	progetto
5	programma
1	programmatissimo
10	pronto
2	propio
2	propriamente
2	proprietà-non
700	proprio
1	proprio mai
1	proprio meglio
7	proprio non
1	proprio più
1	proprio poco
1	proprio quasi
2	prossi-mo
1	protoprofirinogeno
2	prove
1	prête
2	pucajirca
2	puente
1	punto
1	puntualmente
218	pur
2	pur ben
1	pur compìte
1	pur già
4	pur lento
2	pur molto
1	pur poco
5	pur sempre
1	pur vicino
2	puramente
79	pure
9	purtroppo
1	purtroppo ben
2	putain
52	pò
1	pò controvoglia
1	pò dapperttutto
3	pò meno
1	pò ovunque
1	pò pedantescamente
2	pò più
1	pò poco
2	pò troppo
10	qua
44	quale
1	quale ancora
1	quale ne'
4	quali
2	quante
33	quanto
1	quarantadue
2	quarantaduesima
1	quarantanove
8	quarantaquattro
1	quarantaseiesima
1	quarantatre
1	quartetto
11026	quasi
2	quasi certo
1	quasi esclusivamente
1	quasi non
1	quasi più
4	quasi sempre
7	quasi sicuro
1	quasi solo
1	quasi troppo
3	quasi-fuori
1	quatro
1	que
63	qui
1	qui arcinoto
1	qui ora
2	qui più
1	qui solo
1	quiché ora
31	quindi
2	quindi non
1	radicalmente
1	rafter
2	rapidamente
1	raramente
3	re
10	recentemente
1	reggente
1	regista-attore-clarinettista-scrittore-amante
1	regolamente
1	regolarissimo
4	regolarmente
1	regole-non
1	reinvenzi
6	relativamente
1	relativamente poco
1	reliquiario
1	reparto
1	retetre
17	retro
1	rettamente
1	revanche
2	richiestissimo
2	rigore-non
13	rigorosamente
1	rigorosamente non
5	riguardo
1	rinomatissimo
1	ripetutamente
1	riplasmano
1	riportera
1	rischiatissimo
1	risentitissimo
9	rispettivamente
1	ristorante-non
1	ritiro-non
1	ritorno-non
1	riuscitissimo
1	rivale-alter
1	rivolta
1	rodatissimo
1	rolo non
2	romani
1	romanticissimo
1	romanzo-non
2	sabre
5	sacre
1	sainte-beuve
1	saldissimo
1	salomè
1	samora
1	sanitometro
1	sanpaolo
101	santi
1	saper-fa
1	savanti
1	saviour
1	sbandieratissimo
1	scacco
2	scandalo-non
2	scarsamente
1	scassatissimo
1	scherzosa-ma-non-troppo
2	scimpanzè
1	sciora
1	sciurette
2	scià
1	scopertissimo
1	sculture
1	secchissimo
3	seconda
1	seconda appena
7	secondo
1	sedicesima
1	segretamente
2	seguitissimo
1	semi-fuori
1	semidivino
3	seminario
1	semmai
15	semplicemente
362	sempre
1	sempre citatissimo
5	sempre cosi
6	sempre meno
8	sempre piu'
181	sempre più
1	sempre poco
1	senatur
1	senora
2	sensibilmente
1	senso-non
27	seppure
1	serenissima
1	sergente
4	serissimo
3	serratissimo
3	servizi
3	sessantaquattro
1	sessantatrè
1	sessantunesima
1	sessantunesimo
1	sessualmente
3	settantadue
2	settantaquattro
1	settantasettesimo
1	settante
1	settecento
1	sgambatissimo
14	si'
12	sicuramente
4	sicuro
1	sicuro automaticamente
1	sicuro grazie
1	sicuro invece
1	signora
2	signore-bene
1	signorilmente
5	simpaticissimo
3	sin
1	single-non
1	sino
3	sinora
2	sistema-non
1	sistematicamente
2	skate
1	sma
7	smart
1	socialmente
1	socrosanto
1	sogno-non
6	solamente
10	solitamente
1	solitamente assai
1	solitamente non
2429	solo
1	solo apparentemente
1	solo autenticamente
1	solo bene
1	solo come
1	solo forte
1	solo meno
3	solo non
1	solo piu'
1	solo poco
5	solo proprio
1	solo sicuro
2	solo solo
1	solo spesso
1	solo veramente
29	soltanto
1	soltanto fa
1	soltanto non
1	somierino
1	sonseguente
1	sontuoso
32	sopra
11	soprattutto
2	sordo
1	sorvegliatissimo
5	sostanzialmente
1	sotterra
426	sotto
2	sotto più
4	sotto-sotto
1	sottobanco
1	sottochiave
1	sottogenere
1	sottostimano
1	sottotenente
5	sottovoce
1	soutine
17	sovente
1	sovranamente
1	spazio-ambiente
26	specie
1	specie molto
1	specie preferenzialmente
1	specificatamente
1	spersonalissimo
346	spesso
1	spesso chiaccherate
1	spesso pesantemente
1	spettacolo già
7	spirito
1	squattrinatissimo
2	squisitamente
1	stasera
1	stavolta
1	stipatissimo
1	storia-non
1	storicamente
5	storie-non
2	stranamente
1	straordinariamente
1	stravagamente
3	strettamente
51	su
44	subito
1	subito tanto
2	successivamente
1	sud-non più
1	sue,sostanzialmente
1	suesposto
1	sufficientemente
1	summa
1	suonatissimo
1	super-gruppo
1	superlottizzate
2	supermarine
1	supramonte
1	surfin
1	sveglissimo
1	svolta
1	sè
202	sì
1	sì ancora
1	sì ben
1	sì circa
1	sì come
1	sì davvero
1	sì fa
1	sì molto
2	sì più
1	taciturno anche
2	talks
2	talmente
2	talora
2	talvolta
1	talvolta ancora
5	tantino
1	tantino meglio
1	tantino più
112	tanto
2	tanto anche
2	tanto fuori
1	tanto pesantemente
2	tanto tanto
167	tardi
1	tasso
1	teate
2	teatralissimo
2	tecnicamente
1	teen
1	telepate
1	temerario
1	tempestivamente
3	temporaneamente
5	temutissimo
1	tenente
1	terrier-labrador
1	testè
1	texeco
1	theatre
1	thèàtre
3	théâtre
3	tiepolo
1	tigì
7	tipicamente
2	togliatti
1	tonitruante
5	totalmente
1	tour
1	tradizionalmente
1	traguardo-non
1	traje
1	trasmis
1	travagliatissimo
19	tre-quattro
1	trentacinque
1	trentacinquesimo
1	trentaciqnue
1	trentaduesimo
1	trentanove
8	trentaquattro
2	trentatre
5	trentatrè
1	trentino-alto
1	trials
12	tristemente
270	troppo
1	troppo fa
1	troppo gazzarrante
8	troppo lento
13	troppo poco
1	troppo stupidamente
1	turbinosamente
1	turbolentissimo
2	tuttavia
444	tutto
1	tutto attorno
1	tutto casualmente
4	tutto controcorrente
24	tutto fuori
1	tutto infatti
1	tutto marginalmente
1	tutto moralmente
2	tutto neppure
1	tutto sotto
1	tutto ufficialmente
1	tutto via
1	tutto-e-subito
6	tuttora
1	t’
1	ubù
3	ufficialmente
6	ugualmente
1	ui sotto
4	ulteriormente
1	ulti-mo
1	ultimamente
1	ultimi,inizialemnte
1	unghissimo
1	unicamente
1	uniformemente
1	uniformità-non
2	universalmente
2	université
1	universo
5	upper
2	uso-non
1	utraque
5	v'
7	va'
3	vagamente
2	vaghissimo
1	valacco
1	variegatissimo
12	vecchissimo
1	vendibilissimo
1	veneratissimo
9	venerdi
3	venerdì
1	venete
1	ventesi-mo
2	venti-venticinque
3	ventidue
1	ventinovesimo
2	ventisettesimo
3	ventitre
3	ventitrè
1	ventottesimo
14	veramente
1	verosimilmente
38	via
1	via anche
1	via molto
1	via non
1	via più
1	via relativamente
1	via spesso
1	via via
1	vicario
2	vice-presidente
1	viceré
201	vicino
1	vicino soltanto
1	vicino tinto
1	violentemente
1	virtualissimo
1	virtualmente
71	vis
1	visibilitàquesto
1	visibilmente
1	visione-non
5	vita-non
1	voltaquattro
1	volutamente non
1	welcome
5	white
1	wonder
1	write
1	wrote
1	àmbito
1	é
2	élite
1	élite appena
1	évêque
1	ù
