REPUBBLICA	pseudo	longino	?	?	ora invece il testo è attribuito a un anonimo del primo secolo d.c. , chiamato per convenzione lo	pseudo-longino	( a cura di giovanni lombardo , postfazione di harold bloom , aesthetica edizioni , pagg. 152 , lire 20.000
REPUBBLICA	pseudo	longino	?	?	così tradotto , il testo dello	pseudo-longino	ritorna a conversare con noi .
REPUBBLICA	pseudo	longino	?	?	quello che rimane del sublime discorso dello	pseudo-longino	sul sublime ( perché il critico è a sua volta un praticante , e non solo un teorico , del
REPUBBLICA	pseudo	negoziato	?	?	che sono state esercitate su di noi affinché israele si precipiti , a testa bassa , nella trappola di uno	pseudo-negoziato	che non ci porterà più verso la pace , ma verso la catastrofe .
REPUBBLICA	pseudo	eventi	Qualification or Set of Circumstances	?	volumi come non-eventi , promossi con manifestazioni che sono	pseudo-eventi	.
REPUBBLICA	pseudo	inno	?	?	finisce l' inno ( o	pseudo-inno	) e via un altro sketch : questa volta la coppia è composta da moglie fedele e disperata e da
REPUBBLICA	pseudo	problemi	?	?	differenziare i contendenti si intravedono già , in mezzo ad affermazioni risibili e ad un grande agitar- si attorno a	pseudo-problemi	.
REPUBBLICA	pseudo	problemi	?	?	d' altra parte nel 1960 kennedy e nixon si confrontarono su	pseudo-problemi	: le isolette cinesi di quemoy e matsu , subito dimenticate , un gap missilistico con l' urss semplicemente inesistente
REPUBBLICA	pseudo	storia	Process	?	ci preme invece intervenire a correzione della falsa storia , della	pseudo-storia	messa assieme con caotica e trionfante faziosità da antonio socci e roberto fontolan , due che sembrano confermare il giudizio
REPUBBLICA	pseudo	democrazia	Qualification or Set of Circumstances	?	parla di chi hochhuth ha demolito : pio xii ( il vicario ) o churchill ( soldati ) , la	pseudo-democrazia	statunitense ( guerriglieri ) o hemingway ( morte di un cacciatore ) , i palazzinari tedeschi ( la levatrice )
REPUBBLICA	pseudo	hostess	Job or Career	?	i supermagnaccia hanno vere agenzie di	pseudo-hostess	.
REPUBBLICA	pseudo	partigiani	Cultural or political movement	?	storia torbida , legata al commercio clandestino della carne venduta a borsa nera , commercio gestito da un gruppo di	pseudo-partigiani	definito la banda dei vitelli .
REPUBBLICA	pseudo	civiltà	Entity	?	vivere , che sono anche oggi la carta d' identità dello scrittore autentico ( al di là dei rumori della	pseudo-civiltà	dello spettacolo ) .
REPUBBLICA	pseudo	realtà	Qualification or Set of Circumstances	?	simuliamo la vita , simuliamo l' ambiente , viviamo nella	pseudo-realtà	del computer .
REPUBBLICA	pseudo	riforma	documento	?	la	pseudo-riforma	la volevano i sindacati per comandare indirettamente meglio .
REPUBBLICA	pseudo	riforme	?	?	certe	pseudo-riforme	, come quella della sanità , portano inevitabilmente a risultati negativi .
REPUBBLICA	pseudo	concetti	?	?	volta che il governatore della rioja s' è scaldato , è stato quando avanzavo qualche riserva sul suo uso degli	pseudo-concetti	lanciati quarant' anni fa da eva peron : il peronismo come sentimento , come mistica .
REPUBBLICA	pseudo	adidas	?	?	attesa della rassegna-premio arnolfo di cambio per gli pseudo-vuitton-terzo-mondo in via dei calzaiuoli , e dell' asta miliardaria di calzature	pseudo-adidas	d' epoca in palazzo vecchio con valletti in polpe nike , e magari spasimando per il gran ballo pitti-strozzi-vuccumprà col
REPUBBLICA	pseudo	tudor	?	?	verso la spiaggia delle jeunes filles en fleur pullula di condominii falso-normanni di parecchi piani , in quartieri un po'	pseudo-tudor	( travi pittoresche , tetti di finta paglia ) fra i campeggi di roulottes e sottane stese .
REPUBBLICA	pseudo	argomenti	?	?	ai cultori del principio di non muovere le acque tranquille non mancheranno	pseudo-argomenti	: le riforme si possono fare solo con il consenso di tutti , per questa volta bisogna accontentar- si ,
REPUBBLICA	pseudo	milanese	?	?	basta un testo crudo recitato in	pseudo-milanese	d' hinterland per destabilizzare la platea cittadina ?
REPUBBLICA	pseudo	lettura	?	?	, laclos s' instrada sulla via di una comunicazione paratelefonica , con valenze più banali da pettegolezzo , sia nella	pseudo-lettura	, sia nel memorizzare a distanza , come nel fare il verso agli assenti o nell' avvicinar- si dei due
REPUBBLICA	pseudo	indagine	Process	?	questa è una	pseudo-indagine	spiega dambrosio e visto che sono già stato raggirato una volta , non sono più disposto a dare informazioni ai
REPUBBLICA	pseudo	libri	Entity	?	interventi della compagnia interparlamentare di giro che batte da decenni tutti i congressi di partito e tutte le presentazioni di	pseudo-libri	dovuti a leaders politici , ripetendo formule asettiche da minuetto di boccherini e mai pronunciando un aggettivo o un avverbio
REPUBBLICA	pseudo	problema	Qualification or Set of Circumstances	?	si tratta di uno	pseudo-problema	: l' elenco è già larghissimo .
REPUBBLICA	pseudo	imprenditoria	?	?	per di più continua aiazzi -- si è scatenato ultimamente un durissimo scontro fra la	pseudo-imprenditoria	che finora è vivacchiata ed ingrassata alle spalle dell' assistenzialismo delle fs e l' amministratore straordinario non appena questi ha
REPUBBLICA	pseudo	olivetti	?	?	con un allestimento	pseudo-olivetti	di apparente rigore che invece è kitsch di scenografia didattica in polistirolo antracite : ambienti piccoli e chiusi e bassi
REPUBBLICA	pseudo	volontari	Job or Career	?	i due regimi in quello stesso 1936 si erano trovati a combattere insieme ( i fascisti con un contingente di	pseudo-volontari	, i nazisti con la divisione aerea condor ) contro la repubblica spagnola minacciata dalla sedizione di franco .
REPUBBLICA	pseudo	imposte	?	?	percorrere nell' utilizzazione efficace della leva fiscale a fine antinquinamento sia ancora lunga ; nel frattempo la tentazione di introdurre	pseudo-imposte	ecologiche , magari con la lodevole intenzione di acquisire risorse per il disinquinamento , può essere molto forte , ma
REPUBBLICA	pseudo	generale	Job or Career	?	e lo	pseudo-generale	aggiunge che il sistema gli aveva imposto il segreto , ma che adesso è venuto il tempo di parlare .
REPUBBLICA	pseudo	legittimità	?	?	da allora il potere mafioso nel reggino è riuscito a imporre una sua	pseudo-legittimità	parallela a quella del potere legale : regolando a colpi di fucile le questioni sue interne , ma riservando un'
REPUBBLICA	pseudo	spot	?	?	cui prevalesse l' apparenza , non volevo mi restasse addosso questo marchio dell' ansimante seduttore , da protagonista di uno	pseudo-spot	pubblicitario di profumi o mutande .
REPUBBLICA	pseudo	magnate	?	?	koskotas nel momento della creazione del gruppo editoriale grammi , mettendo per così dire il piede nella staffa all' inaffidabile	pseudo-magnate	della stampa greca , vendendo- gli il suo settimanale ena .
REPUBBLICA	pseudo	imprenditori	Job or Career	?	ed anche egli era un dipendente del costanzo ( assieme a tanti	pseudo-imprenditori	come per esempio tale bua antonino recentemente arrestato perché detentore di un vero arsenale bellico ...
REPUBBLICA	pseudo	comunismo	movimento culturale/politico	?	pensare che dal comunismo si esca con un ritorno al comunismo delle origini o tanto meno parlando di un vago	pseudo-comunismo	.
REPUBBLICA	pseudo	futurista	?	?	veniva chiamato il futurista italiano , uno	pseudo-futurista	, un impressionista ...
REPUBBLICA	pseudo	romanzo	?	?	non cercheremo perciò di ricostruire arbitrariamente l' intreccio di questo	pseudo-romanzo	, limitando- ci ad accennare ad alcuni piatti cioè situazioni e personaggi offerti al banchetto a cui l' autore ci
REPUBBLICA	pseudo	movimento	?	?	altro tenore le affermazioni di cattolici popolari , giovani socialisti e dc , che assieme accusano in un documento lo	pseudo-movimento	che sta gestendo l' occupazione e che ha dimostrato di essere antidemocratico e fazioso , guidato dalla fgci , dalla
REPUBBLICA	pseudo	letteratura	?	?	sventuratamente questa	pseudo-letteratura	, se è di facilissimo accesso per i nostri tempi e per quelli che immediatamente ci precedettero , diviene quasi
REPUBBLICA	pseudo	scienziata	?	?	ma non fu il solo a lodare la	pseudo-scienziata	elena .
REPUBBLICA	pseudo	informazione	Qualification or Set of Circumstances	?	mi pare , in breve e concludendo , che l' apparato di inferiore	pseudo-informazione	tecnica avviluppi e protegga un nocciolo di arcaici , tristi , revanchismi .
REPUBBLICA	pseudo	comunicazione	Qualification or Set of Circumstances	?	intanto perché è filtrata cento volte , poi perché vengono scelti i messaggi congrui alla	pseudo-comunicazione	tv e cioè quelli sensazionali , erotici , eccentrici e via dicendo .
REPUBBLICA	pseudo	patriottismo	?	?	bontà dell' uomo , ha osservato ieri la tass , sottolineando poi che menn si distingueva come ardente oppositore del	pseudo-patriottismo	, dell' antisemitismo , e di tutte le violazioni dei diritti umani , un ritratto della filosofia e della pratica
REPUBBLICA	pseudo	progressisti	?	?	dei gesuiti di considerare contro ogni verità il psi il partito della secolarizzazione o le manifestazioni di insofferenza di tanti	pseudo-progressisti	cattolici per la firma socialista apposta sotto i nuovi patti concordatari .
REPUBBLICA	pseudo	abbas	?	?	portato a spalla da una prostituta e picchiato da un' altra , pensa : satana stesso non crederà che simeone	pseudo-abbas	fornica con queste donne .
REPUBBLICA	pseudo	dean	?	?	un bellissimo numero , ancora , è la seduta fotografica con lo	pseudo-dean	di spalle e le foto ( del vero dean ) proiettate in gigantografia sullo sfondo .
REPUBBLICA	pseudo	regole	?	?	plasma incandescente , ci sono un cumulo di pregiudizi che tendono a far dissolvere le emozioni nell' acido di alcune	pseudo-regole	...
REPUBBLICA	pseudo	documentario	?	?	del russo stanislas govorukhin è stato presentato lo	pseudo-documentario	così non si vive che ha molto indignato , fino ad abbandono di sala , il pubblico festivaliero ; e
REPUBBLICA	pseudo	golpisti	?	?	non abbiamo neppure golpisti veri , ma	pseudo-golpisti	che dànno spallate e poi scompaiono , spargono minacce , timori e poi tutto finisce in un rimpasto governativo ,
REPUBBLICA	pseudo	lingua	Qualification or Set of Circumstances	?	monolingue e la schizofrenia del poliglotta , c' è il rischio che , al servizio della comunicazione , prevalga quella	pseudo-lingua	impoverita e sclerotizzata che è diventato l' inglese internazionale .
REPUBBLICA	pseudo	comunismo	movimento culturale/politico	?	chiaro altolà del fascismo agrario cremonese al	pseudo-comunismo	di mussolini .
REPUBBLICA	pseudo	attori	Job or Career	?	noi prendiamo uno dei nostri	pseudo-attori	, gli diciamo che c' è bisogno di fare la spesa , lo lasciamo in una coda al freddo per
REPUBBLICA	pseudo	democratici	?	?	i	pseudo-democratici	violano la costituzione , accendono i conflitti etnici , sostengono il capitale straniero , e tutto ciò con la scusa
REPUBBLICA	pseudo	crisi	?	?	i costituzionalisti , anzi , sono oggi contrarissimi alle	pseudo-crisi	, alle crisi senza necessità ( l' ultimo libro di a. ruggeri sulle crisi di governo , è un manifesto
REPUBBLICA	pseudo	liberty	?	?	zandonai , non nostro ) dettando ai personaggi quelle pose esagerate e belle che facevano la bellezza di certi manifesti	pseudo-liberty	( primo fra tutti quello , ammirevole , disegnato da palanti per la prima dell' opera ) .
REPUBBLICA	pseudo	dionigi	?	?	ma moltissimo è arrivato fino a lei dei padri greci e latini : lo	pseudo-dionigi	l' areopagita , gregorio di nissa , origene , sant' agostino , ugo e riccardo da san vittore , san
REPUBBLICA	pseudo	crisi	?	?	a quel punto , una crisi reale sbucava dalla pancia della	pseudo-crisi	( come da una matrioska ) .
REPUBBLICA	pseudo	democrazia	Qualification or Set of Circumstances	?	libero , prova a costruire uno stato che superi le contraddizioni tra i suoi popoli : inventa l' autogestione (	pseudo-democrazia	aziendale controllata dal partito ) , una struttura federale tra sei repubbliche formalmente autonome e due provincie ( kossovo e
REPUBBLICA	pseudo	culturali	?	?	brodskij li ricorda appunto impegnati in strani mestieri , servili o	pseudo-culturali	, ritrovar- si nelle loro cucine scalcinate , con un bicchiere in mano e una smorfia ironica sulle labbra :
REPUBBLICA	pseudo	redattori	?	?	ma la differenza , giurano al tg 1 , non si noterà affatto : gli	pseudo-redattori	si vedranno sullo sfondo e sempre ripresi da lontano .
REPUBBLICA	pseudo	rap	?	?	in dieci minuti a ritmo di ballata	pseudo-rap	sono entrate tutte le facce del gascoigne commerciale : il " gazza " delle torte in faccia , quello del
REPUBBLICA	pseudo	varietà	?	?	- maresco , infatti , " anteprima " ha proposto una nutrita serie di " cinico tv " , lo	pseudo-varietà	tele-demenziale su mafia e dintorni , uno dei pochi reali " eventi " del festival , mentre alle spalle del
REPUBBLICA	pseudo	ideatore	?	?	dice , chiudendo una volta per tutte il dibattito intorno alla nascita di questa misteriosa sigla , proprio il suo	pseudo-ideatore	, il giornalista del tg 3 , danilo scarrone , autore di una battuta che , evidentemente , ha però
REPUBBLICA	pseudo	diritti	?	?	prima di tutto recuperare il gusto della politica come servizio , come spazio di doveri da assolvere più che come	pseudo-diritti	da rivendicare .
REPUBBLICA	pseudo	poeta	?	?	giovane spiritato più di due secoli e mezzo dopo avrebbe avuto tra i discendenti il conte robert de montesquiou ,	pseudo-poeta	e mostro di vanità parigino , al quale proust si sarebbe ispirato per disegnare il suo palamède barone di charlus
REPUBBLICA	pseudo	seneca	?	?	entra nella bottega di un robivecchi e vede il calco in gesso di una testa romana , il cosiddetto "	pseudo-seneca	" .
REPUBBLICA	pseudo	seneca	?	?	è stato , ed è , il giappone : e che dal giappone viene probabilmente anche la sua testa dello	pseudo-seneca	, uno dei tanti calchi di opere classiche che i ragazzi cinesi usano oggi nelle scuole d' arte per esercitar-
REPUBBLICA	pseudo	manierista	?	?	tra consulti e polemiche s' approdò al progetto venturi , ferocemente criticato durante la costruzione ( " un pastiche	pseudo-manierista	" , scrisse qualcuno ) e finanziato dai sainsbury a una condizione : l' eliminazione degli uffici previsti in origine
REPUBBLICA	pseudo	amico	Qualification or Set of Circumstances	?	ma ad ogni	pseudo-amico	che si fa , domenica dopo domenica , la sua visione sociologica della violenza si sfalda : e anche l'
REPUBBLICA	pseudo	teppista	Qualification or Set of Circumstances	?	l' ultima partita a cui buford assiste ,	pseudo-teppista	in mezzo ai teppisti veri è , a cagliari , inghilterra-olanda , campionati del mondo 1990 .
REPUBBLICA	pseudo	regole	?	?	queste condizioni di abusi generalizzati non è pensabile che il ministero consacri la spartizione delle reti televisive in forza delle	pseudo-regole	della legge mammì .
REPUBBLICA	pseudo	rossini	?	?	majorettes rosa confetto , figuranti in costume ( riconoscibili mosè e rosina , elisabetta regina d' inghilterra e persino uno	pseudo-rossini	) , e i soliti , ormai insopportabili , valletti in polpe di gian paolo cresci , accorso , con
REPUBBLICA	pseudo	concetti	?	?	nuove , diverse , e l' opera di educazione alla scienza , allora considerata " come la terra oscura degli	pseudo-concetti	" .
REPUBBLICA	pseudo	cure	?	?	ma nonostante sia da tempo conosciuta la penetrazione di cure e	pseudo-cure	nella società , i dati diffusi dall' ispes e pubblicati sui giornali di ieri hanno sorpreso : oltre quattrocentomila italiani
REPUBBLICA	pseudo	accordi	Process	?	la quasi decennale storia della vertenza contrattuale del settore è costellata da	pseudo-accordi	, clamorose rotture e molteplici mediazioni ministeriali , che si sono prolungate fino a questi ultimi mesi .
REPUBBLICA	pseudo	avvenimenti	?	?	solo se vi piacciono gli	pseudo-avvenimenti	e un kitsch fantasmagorico .
REPUBBLICA	pseudo	stile	Entity	?	non è con questo	pseudo-stile	che si fa novità in politica .
REPUBBLICA	pseudo	religiosa	?	?	è attardati ad affermare " principi " e " valori " ispirati a un' etica religiosa ( cattolica ) o	pseudo-religiosa	( comunista ) che hanno avuto l' unico effetto pratico di lasciare libero il campo agli incompetenti affaristi e malavitosi
REPUBBLICA	pseudo	parlamentarismo	movimento culturale/politico	?	così tocca al parlamento salvare se stesso , salvare la prima repubblica , realizzare il passaggio dallo	pseudo-parlamentarismo	al parlamentarismo vero .
REPUBBLICA	pseudo	parlamentarismo	movimento culturale/politico	?	certamente nuovo : ma è figlio di una pessima legge elettorale e riproduce ancora le distorsioni della partitocrazia e dello	pseudo-parlamentarismo	: è un insieme di partiti devastati e paralizzati e di gruppuscoli vaganti .
REPUBBLICA	pseudo	parlamentarismo	movimento culturale/politico	?	ma il parlamento dopo aver compiuto il primo passo ambiguo , legato allo	pseudo-parlamentarismo	partitocratico , si trova ora a compiere due passi troppo decisivi per permetter- si di ignorare che stavolta l' occasione
REPUBBLICA	pseudo	parlamentarismo	movimento culturale/politico	?	firenze per l' apertura dell' anno accademico , è stato individuato nella partitocrazia , il meccanismo perverso che trasforma in	pseudo-parlamentarismo	il parlamentarismo voluto dalla costituzione .
REPUBBLICA	pseudo	parlamentarismo	movimento culturale/politico	?	tempo per pentir- si dato che il suo suicidio prolungato è giunto al capolinea , essendo chiaro ormai che lo	pseudo-parlamentarismo	è finito , e che presto si sceglierà solo tra parlamentarismo vero e presidenzialismo .
REPUBBLICA	pseudo	parlamentare	Role	?	dovrebbe esser- ci una perestrojka anche per i molti partiti unici che in italia hanno trasformato una repubblica parlamentare in	pseudo-parlamentare	.
REPUBBLICA	pseudo	confessione	?	?	" e arriviamo alle condizioni in cui fu estorta la	pseudo-confessione	di gilles , per poter- lo condannare a morte .
REPUBBLICA	pseudo	trappole	?	?	ancora una volta , le pen è riuscito a superare indenne le	pseudo-trappole	che gli sono state tese .
REPUBBLICA	pseudo	democrazia	Qualification or Set of Circumstances	?	i terroristi volevano provocare una svolta autoritaria , dimostrare che , dietro quella che definivano una	pseudo-democrazia	, c' era lo stato autoritario .
REPUBBLICA	pseudo	empirismo	?	?	dopo che si è dovuto registrare per lunghi anni perduti il fallimento dello	pseudo-empirismo	della " governabilità " intesa come linea di galleggiamento di una zattera governativa alla deriva .
REPUBBLICA	pseudo	monumenti	?	?	la conservazione degli	pseudo-monumenti	della " cultura " disneyana ( il castello della bella addormentata ...
REPUBBLICA	pseudo	realtà	Qualification or Set of Circumstances	?	televisione come su un tavolo operatorio , sezionata negli ambienti e nei suoi elementi , come fosse riconducibile a quella	pseudo-realtà	, a quella rappresentazione " in tempo reale " che è la forza e la debolezza del piccolo schermo .
REPUBBLICA	pseudo	meccanica	?	?	lo scribacchino plumeaux ) , tutti creati dalla peggiore letteratura pseudo-storica e non dalla migliore letteratura pseudo - scientifica o	pseudo-meccanica	.
REPUBBLICA	pseudo	dionigi	?	?	( il santone delle rolls royce , morto due anni fa ) ha saccheggiato un altro grande neo-platonico , lo	pseudo-dionigi	, riscrivendo una propria teologia mistica ad uso e consumo degli arancioni .
REPUBBLICA	pseudo	moratoria	?	?	con la	pseudo-moratoria	decisa nel primo decreto di fatto il nostro governo metteva in dubbio che lo stato italiano potesse e dovesse riconoscer-
REPUBBLICA	pseudo	esperti	?	?	delle popolazioni beneficiarie e scavalcando , così , quegli interlocutori , o intermediari , o procacciatori di affari , o	pseudo-esperti	, che molto spesso hanno determinato le scelte della cooperazione più dei diplomatici o di quelle persone ed organizzazioni che
REPUBBLICA	pseudo	vendite	?	?	dell' informazione , invita a non far correre l' immaginazione : " pensare che qualcuno possa trasformare le sponsorizzazioni in	pseudo-vendite	mi pare , allo stato delle cose , un processo alle intenzioni .
REPUBBLICA	pseudo	discoteche	?	?	fra cani , nessuno trova da ridire nemmeno sui combattimenti fra uomini , che si tengono in certe palestre e	pseudo-discoteche	della città , dove giovani poveri ma muscolosi si affrontano sul ring in scontri di karatè , kickboxing , e
